schemaVersion,recordType,title,authors,paper_url,github_url,github_stars,published_date,updated_date,source,collected_at
1.0,RESEARCH_PAPER,NeuronGuard: Robust LLM Safety Alignment via Ablation-Aware Safety Signal Redistribution,"Anjun Gao, Yueyang Quan, Yufei Xia, Zhuqing Liu, Minghong Fang",http://arxiv.org/abs/2608.23959v1,,,2026-08-25T01:36:54Z,2026-08-25T01:36:54Z,arXiv,2026-08-27T17:44:55.073393+00:00
1.0,RESEARCH_PAPER,Recursive Agentic Reasoning,"Shengxin Zhang, Xiaomin Wu, Xiyang Wu, Jing Xie",http://arxiv.org/abs/2608.23956v1,https://github.com/quarqlabs/argus,274,2026-08-25T01:34:08Z,2026-08-25T01:34:08Z,arXiv,2026-08-27T17:44:56.916295+00:00
1.0,RESEARCH_PAPER,"The Empire, Long Divided, Must Unite: Architectural Convergence in Three LLM Agent Harnesses",Dai Jiahong,http://arxiv.org/abs/2608.23953v1,,,2026-08-25T01:26:41Z,2026-08-25T01:26:41Z,arXiv,2026-08-27T17:46:05.804862+00:00
1.0,RESEARCH_PAPER,STAIN-FL: Stealthy Targeted Attack Injection with Contextual Triggers in Federated Learning,"Ashlinder Kaur, Purnima Murali Mohan, Zengxiang Li, Tram Truong-Huu",http://arxiv.org/abs/2608.23952v1,,,2026-08-25T01:24:16Z,2026-08-25T01:24:16Z,arXiv,2026-08-27T17:46:07.366866+00:00
1.0,RESEARCH_PAPER,Luce: Relightable Gaussians for 3D Asset Generation,"Mayank Singh, Michele Stoppa, Alvise Memo, Rui Yu, Harsha Kalli, Srimanth Gunturi, Muhammad Ahmed Riaz, Behrooz Shahsavari, Waleed Abdulla, David E. Jacobs",http://arxiv.org/abs/2608.23943v1,,,2026-08-25T01:03:55Z,2026-08-25T01:03:55Z,arXiv,2026-08-27T17:46:08.902605+00:00
1.0,RESEARCH_PAPER,"More Rejective, Not More Discriminative: The Unit of Verification in Pre-Execution LLM Oversight","Yuchen Han, Cheng Yan, Wuyang Zhang",http://arxiv.org/abs/2608.23941v1,,,2026-08-25T00:59:55Z,2026-08-25T00:59:55Z,arXiv,2026-08-27T17:46:10.438837+00:00
1.0,RESEARCH_PAPER,QML for Quantum Sensing under Measurement-Induced Information Loss,"Sounak Bhowmik, Himanshu Thapliyal",http://arxiv.org/abs/2608.23934v1,,,2026-08-25T00:47:38Z,2026-08-25T00:47:38Z,arXiv,2026-08-27T17:46:12.079051+00:00
1.0,RESEARCH_PAPER,Evolutionary Recurrent Decision Model in Developing Adaptive and Maladaptive Behaviors,Andrew Hu,http://arxiv.org/abs/2608.23932v1,,,2026-08-25T00:45:05Z,2026-08-25T00:45:05Z,arXiv,2026-08-27T17:46:13.624952+00:00
1.0,RESEARCH_PAPER,RefineRank: Joint Box Refinement and Ranking for Surgical Spatio-Temporal Grounding,"Linzhe Jiang, Jiayuan Huang, Changhao Zhang, Chunyang Jiang, Zhehua Mao, Mobarak I. Hoque",http://arxiv.org/abs/2608.23928v1,https://github.com/linzhe001/RefineRank,0,2026-08-25T00:20:29Z,2026-08-25T00:20:29Z,arXiv,2026-08-27T17:46:15.174225+00:00
1.0,RESEARCH_PAPER,Data Mixing as Mixture Experiment: Response Surface Methodology and Optimal Design for Large Language Model Pretraining,"Yicheng Mao, Hongru Du",http://arxiv.org/abs/2608.23922v1,,,2026-08-24T23:56:38Z,2026-08-24T23:56:38Z,arXiv,2026-08-27T17:46:16.609776+00:00
1.0,RESEARCH_PAPER,MARS: Multi-Specialist LLM Relay System for Competitive Programming,"Andrei Mikhailov, Mikhail Burtsev, Alsu Sagirova",http://arxiv.org/abs/2608.23918v1,,,2026-08-24T23:51:02Z,2026-08-24T23:51:02Z,arXiv,2026-08-27T17:46:17.962263+00:00
1.0,RESEARCH_PAPER,PROOF-Gen: From Optimized Data to Better Distillation,"Anh Ta, Junjie Zhu, Shahin Shayandeh",http://arxiv.org/abs/2608.23911v1,,,2026-08-24T23:33:56Z,2026-08-24T23:33:56Z,arXiv,2026-08-27T17:46:19.449822+00:00
1.0,RESEARCH_PAPER,Retrieval-augmented generation vs. deterministic tax computation in multi-agent financial advisory: A 2x2 factorial experiment,"Aryan Brar, Justin Du, Avery Lor, Kylie Seto, Eric Taylor",http://arxiv.org/abs/2608.23908v1,,,2026-08-24T23:23:02Z,2026-08-24T23:23:02Z,arXiv,2026-08-27T17:46:20.903661+00:00
1.0,RESEARCH_PAPER,Quantifying System-Level Harms from AI Adoption in Complex Sociotechnical Systems,"Paul Vautravers, Oliver Chalkley, Gabriel Downer, Kate S, Damian Ruck",http://arxiv.org/abs/2608.23906v1,,,2026-08-24T23:20:58Z,2026-08-24T23:20:58Z,arXiv,2026-08-27T17:47:29.313597+00:00
1.0,RESEARCH_PAPER,BenchBench-Protocol: Evaluating Real-World Wet-Lab Protocol Reasoning and Modification,"Aditya Sivakumar, Ashu Singhal, Nicholas Larus-Stone, Nithin Parsan",http://arxiv.org/abs/2608.23898v1,,,2026-08-24T23:11:35Z,2026-08-24T23:11:35Z,arXiv,2026-08-27T17:47:31.130098+00:00
1.0,RESEARCH_PAPER,Names Can Hurt: Spotting Slopsquatting Risks Caused by Package Name Hallucinations in Local Coding LLMs,"Akash Raj, Sargam Sahu",http://arxiv.org/abs/2608.23897v1,,,2026-08-24T23:10:49Z,2026-08-24T23:10:49Z,arXiv,2026-08-27T17:47:32.770214+00:00
1.0,RESEARCH_PAPER,Learning the Kohn-Sham map with neural operators for quasi-linear scaling density functional theory,"Danish Khan, Maurice D. Hanisch, Nikolai Argatoff, Evan Xie, Sandeep Sharma, Anima Anandkumar",http://arxiv.org/abs/2608.23895v1,,,2026-08-24T23:05:42Z,2026-08-24T23:05:42Z,arXiv,2026-08-27T17:47:34.305252+00:00
1.0,RESEARCH_PAPER,Provenance Guided Incremental Learning Under Evolving Concept Definitions,Ismail Lamaakal,http://arxiv.org/abs/2608.23893v1,,,2026-08-24T23:03:10Z,2026-08-24T23:03:10Z,arXiv,2026-08-27T17:47:35.942580+00:00
1.0,RESEARCH_PAPER,"A Mathematical Theory of Interpretation: Rational Entropy, Spectral Readout, and Confusability as a Resource",Blake Reynolds,http://arxiv.org/abs/2608.23892v1,https://github.com/Aryia-Behroziuan/References,66,2026-08-24T23:03:06Z,2026-08-24T23:03:06Z,arXiv,2026-08-27T17:47:37.553701+00:00
1.0,RESEARCH_PAPER,A tale of perfect fit and phantom optima: how data-driven models can fail in real-time optimization,"Prithvi Dake, Rahul Bindlish, James B. Rawlings",http://arxiv.org/abs/2608.23885v1,https://github.com/danderfer/Comp_Sci_Sem_2,202,2026-08-24T22:51:30Z,2026-08-24T22:51:30Z,arXiv,2026-08-27T17:47:39.283890+00:00
1.0,RESEARCH_PAPER,The Dialect Tax: Dialectal Biases Persist throughout the Language Modeling Pipeline,Elle,http://arxiv.org/abs/2608.24952v1,,,2026-08-24T22:46:04Z,2026-08-24T22:46:04Z,arXiv,2026-08-27T17:47:40.755365+00:00
1.0,RESEARCH_PAPER,AI Finds A Way,"Aaron Dharna, Cong Lu, Ryan Sullivan, Joel Lehman, Victoria Krakovna, Jeff Clune",http://arxiv.org/abs/2608.23875v2,https://github.com/abusufyanvu/6S191_MIT_DeepLearning,259,2026-08-24T22:29:38Z,2026-08-26T00:49:33Z,arXiv,2026-08-27T17:47:42.334236+00:00
1.0,RESEARCH_PAPER,Semantic Overlays: Mitigating Prompt Injection with Annotations Beyond Tokens and Steering Vectors,Joshua Penman,http://arxiv.org/abs/2608.23873v1,,,2026-08-24T22:26:58Z,2026-08-24T22:26:58Z,arXiv,2026-08-27T17:47:43.864309+00:00
1.0,RESEARCH_PAPER,"Granite.Trust Policy Tools: Shareable, Actionable Policies for Generative AI Applications","Nathalie Baracaldo, Nicolas Mello, Kush R. Varshney, Heiko Ludwig, Kate Soule, David Cox",http://arxiv.org/abs/2608.23870v1,,,2026-08-24T22:20:57Z,2026-08-24T22:20:57Z,arXiv,2026-08-27T17:47:45.670932+00:00
1.0,RESEARCH_PAPER,Revelation Control,Qinyou Wang,http://arxiv.org/abs/2608.23860v1,,,2026-08-24T22:07:57Z,2026-08-24T22:07:57Z,arXiv,2026-08-27T17:48:54.104601+00:00
1.0,RESEARCH_PAPER,Beyond the Mandate: A Systematic Security Analysis of the Agent Payments Protocol (AP2),"Avital Aviv, Parth A. Gandh, Ron Bitton, Asaf Shabtai",http://arxiv.org/abs/2608.23858v1,,,2026-08-24T22:05:00Z,2026-08-24T22:05:00Z,arXiv,2026-08-27T17:48:55.844790+00:00
1.0,RESEARCH_PAPER,In-Context Inpainting for Time Series Forecasting,"Thang Nguyen, Dung Nguyen, Romero Morais, Truyen Tran",http://arxiv.org/abs/2608.23855v1,,,2026-08-24T21:57:56Z,2026-08-24T21:57:56Z,arXiv,2026-08-27T17:48:57.196232+00:00
1.0,RESEARCH_PAPER,"Exploit More, Explore Smarter for Budget-Constrained Agentic Search","Haoyang Fang, Bernie Wang",http://arxiv.org/abs/2608.23848v1,,,2026-08-24T21:38:05Z,2026-08-24T21:38:05Z,arXiv,2026-08-27T17:48:58.783565+00:00
1.0,RESEARCH_PAPER,Coronavirus Optimization Algorithm: A Success-History Adaptive Evolutionary Framework with Archive-Assisted Search and Stagnation Recovery for Global Optimization,Hari Mohan Pandey,http://arxiv.org/abs/2608.23847v1,,,2026-08-24T21:37:13Z,2026-08-24T21:37:13Z,arXiv,2026-08-27T17:49:00.524305+00:00
1.0,RESEARCH_PAPER,Automated Synthesis of Cloud Emulators,"Archit Bhatnagar, Zhenning Yang, Sarah McClure, Yiming Qiu, Sylvia Ratnasamy, Ang Chen",http://arxiv.org/abs/2608.23842v1,,,2026-08-24T21:29:52Z,2026-08-24T21:29:52Z,arXiv,2026-08-27T17:49:01.887658+00:00
1.0,RESEARCH_PAPER,ShardMeter: Sharded and Geo-Distributed Training Without the Guesswork,"Tim Beringer, Patrick Diem, Felix Wolf, Arya Mazaheri",http://arxiv.org/abs/2608.23840v1,,,2026-08-24T21:27:55Z,2026-08-24T21:27:55Z,arXiv,2026-08-27T17:49:03.268475+00:00
1.0,RESEARCH_PAPER,"Resilience Matters for Embodied Agents System: New Metrics, Systematic Evaluation, and Optimization","Yapeng Liu, Yuanzhao Zhai, Xudong Gong, Dawei Feng, Bo Ding, Lin Wang, Huaimin Wang",http://arxiv.org/abs/2608.23839v1,,,2026-08-24T21:26:11Z,2026-08-24T21:26:11Z,arXiv,2026-08-27T17:49:04.927259+00:00
1.0,RESEARCH_PAPER,Infant Care Video Dataset for Classification of Interventions Using Transformers,"Igor Bogdanov, James Green",http://arxiv.org/abs/2608.23838v1,,,2026-08-24T21:25:59Z,2026-08-24T21:25:59Z,arXiv,2026-08-27T17:49:06.281238+00:00
1.0,RESEARCH_PAPER,SyPS: Measuring Sycophancy Prompt Sensitivity in Large Language Models,"Lijia Huang, Yao Fu, Sihao Ren",http://arxiv.org/abs/2608.23837v1,,,2026-08-24T21:24:50Z,2026-08-24T21:24:50Z,arXiv,2026-08-27T17:49:07.897834+00:00
1.0,RESEARCH_PAPER,Predicting Radiologist Expertise from 3D Gaze Patterns During CT Interpretation,"Leila Khaertdinova, Anna Anikina, Claudia Mello-Thoms, Bulat Ibragimov",http://arxiv.org/abs/2608.23836v1,https://github.com/leiluk1/GazeToSkill,1,2026-08-24T21:24:31Z,2026-08-24T21:24:31Z,arXiv,2026-08-27T17:49:10.049079+00:00
1.0,RESEARCH_PAPER,Minima-KV: Retention-Preserving KV Cache Compression with Mixed-Format Paged Attention,"Sergii Kozyrev, Davyd Maiboroda",http://arxiv.org/abs/2608.23834v1,,,2026-08-24T21:21:58Z,2026-08-24T21:21:58Z,arXiv,2026-08-27T17:50:18.422116+00:00
1.0,RESEARCH_PAPER,"Place, Slice and Schedule: Hierarchical O-RAN Control of a Tethered mmWave UAV-gNB","Alireza Mohammadhosseini, Fatemeh Afghah",http://arxiv.org/abs/2608.23824v1,,,2026-08-24T21:08:54Z,2026-08-24T21:08:54Z,arXiv,2026-08-27T17:50:20.294609+00:00
1.0,RESEARCH_PAPER,A Formal Methodological Framework for Auditing Robustness and Fidelity in Explainable AI: From Application to Trust Certification,"Rosa Elysabeth Ralinirina, Jean Christian Ralaivao, Niaiko Michaël Ralaivao, Alain Josué Ratovondrahona, Thomas Mahatody",http://arxiv.org/abs/2608.23817v1,,,2026-08-24T20:54:04Z,2026-08-24T20:54:04Z,arXiv,2026-08-27T17:50:21.650347+00:00
1.0,RESEARCH_PAPER,Learning to Grade Efficiently: A Bandit-Driven Prompt-Selection Framework for Low-Cost LLM Essay Scoring,"Olga Manakina, Igor Bogdanov",http://arxiv.org/abs/2608.23814v1,,,2026-08-24T20:42:56Z,2026-08-24T20:42:56Z,arXiv,2026-08-27T17:50:23.346650+00:00
1.0,RESEARCH_PAPER,Generating Biomedical Fact-Checking Reports with RL-Enhanced Agentic Search,"Jiongxiao Wang, Dingli Ma, Chaoqun Ni",http://arxiv.org/abs/2608.23811v1,,,2026-08-24T20:25:38Z,2026-08-24T20:25:38Z,arXiv,2026-08-27T17:50:24.900944+00:00
1.0,RESEARCH_PAPER,Discovering Cross-Language Reasoning Invariance in LLMs with Geometry-Invariant Sparse Autoencoders,"Igor Bogdanov, Changcheng Huang",http://arxiv.org/abs/2608.23809v1,,,2026-08-24T20:17:55Z,2026-08-24T20:17:55Z,arXiv,2026-08-27T17:50:26.437662+00:00
1.0,RESEARCH_PAPER,Serving Masked Diffusion LLMs: Characterization and Design Principles from Real Hardware,"Farhana Amin, Sabiha Afroz, Mona Moghadampanah, Dimitrios S. Nikolopoulos",http://arxiv.org/abs/2608.23807v1,,,2026-08-24T20:16:48Z,2026-08-24T20:16:48Z,arXiv,2026-08-27T17:50:27.830564+00:00
1.0,RESEARCH_PAPER,LUCAID: Agentic Multimodal AI for Lung Cancer Precision Pathology,"Marie-Lisa Eich, Kai Standvoss, Timo Milbich, Alexander Möllers, Miriam Hägele, Philipp Anders, Lars Tharun, Hanna Kontradiuk, Sebastian Kons, Nader Aldoj, Recepcan Adigüzel, Adam Narai, Lukas Hönig, Jonathan Striebel, Binru Yang, Mihnea P. Dragomir, Marvin Sextro, Philipp Keyl, Philipp Jurmeister, Rosemarie Krupar, Evelyn Ramberger, James Wells, Julika Ribbat-Idel, Andreas Kunft, Hussam Shuaib, Christian Grohé, Reinhard Büttner, David Horst, Klaus-Robert Müller, Lukas Ruff, Maximilian Alber, Frederick Klauschen, Simon Schallenberg",http://arxiv.org/abs/2608.23803v1,,,2026-08-24T20:07:04Z,2026-08-24T20:07:04Z,arXiv,2026-08-27T17:50:29.347199+00:00
1.0,RESEARCH_PAPER,Restoring Without Forgetting: Continual Learning Across Image Degradations,"Alif Ashrafee, Bartosz Krawczyk",http://arxiv.org/abs/2608.23799v1,,,2026-08-24T20:04:18Z,2026-08-24T20:04:18Z,arXiv,2026-08-27T17:50:30.943219+00:00
1.0,RESEARCH_PAPER,EmoTra-TTS: Smooth Intra-Utterance Emotion Transitions for Speech Synthesis,"Tianchi Liu, Zeyang Song, Tianrui Wang, Zhipeng Li, Chenglin Xu, Yiwen Guo",http://arxiv.org/abs/2608.23791v1,,,2026-08-24T19:44:18Z,2026-08-24T19:44:18Z,arXiv,2026-08-27T17:50:32.581912+00:00
1.0,RESEARCH_PAPER,When Youth Enter The Chat: An Epistemic Shift in the Validation of LLM-Based Measures of Student Talk,"Liliana Santos-Deonizio, James Malamut, Ramón Martínez, Dorottya Demszky",http://arxiv.org/abs/2608.23780v1,,,2026-08-24T19:25:12Z,2026-08-24T19:25:12Z,arXiv,2026-08-27T17:50:33.950275+00:00
1.0,RESEARCH_PAPER,Disentangled Skill Representations for Predictive Human Modeling,"Mariah Schrum, Deepak Gopinath, Srijan Srivatsa, Guy Rosman, Tiffany Chen",http://arxiv.org/abs/2608.23776v1,,,2026-08-24T19:13:47Z,2026-08-24T19:13:47Z,arXiv,2026-08-27T17:51:42.362459+00:00
1.0,RESEARCH_PAPER,"What Reaches Expert Review? Representation, Structural Screening, and Candidate-Form Dependence in AI-Assisted Item Development",Christopher Brooks,http://arxiv.org/abs/2608.23766v1,,,2026-08-24T18:57:13Z,2026-08-24T18:57:13Z,arXiv,2026-08-27T17:51:44.262063+00:00
1.0,RESEARCH_PAPER,"TrustShiftProbe: Characterizing, Benchmarking, and Defending Staged Trust Attacks on MCP Servers","Mehrdad Rostamzadeh, Sidhant Narula, Mohammad Ghasemigol, Daniel Takabi",http://arxiv.org/abs/2608.23763v1,,,2026-08-24T18:54:42Z,2026-08-24T18:54:42Z,arXiv,2026-08-27T17:51:45.798295+00:00
1.0,RESEARCH_PAPER,EXAM$^2$: $\underline{Ex}tending$ $\underline{A}udio$ $Understanding$ $in$ $\underline{M}ultilingual$ $and$ $\underline{M}ultimodal$ $Analysis$,"Jiawen Wang, Xiaoxue Gao, Zi Haur Pang, Nancy F. Chen",http://arxiv.org/abs/2608.23758v1,,,2026-08-24T18:52:22Z,2026-08-24T18:52:22Z,arXiv,2026-08-27T17:51:47.231528+00:00
1.0,RESEARCH_PAPER,"Too much of a good thing -- when knowledge distillation promotes overfitting, and how to avoid it","Irene Trigueros-Lorca, Leonardo Concepción, Christian Wagner, Isaac Triguero, Daniel Molina",http://arxiv.org/abs/2608.23752v1,https://github.com/danderfer/Comp_Sci_Sem_2,202,2026-08-24T18:40:20Z,2026-08-24T18:40:20Z,arXiv,2026-08-27T17:51:49.271710+00:00
1.0,RESEARCH_PAPER,Demystifying Reinforcement Learning Post-Training of Language Models,"Donovan Clay, Saket Gollapudi, Sankar Harilal, Min Jang, Jacob Morrison, Sewoong Oh, Natasha Jaques",http://arxiv.org/abs/2608.24949v1,,,2026-08-24T18:39:45Z,2026-08-24T18:39:45Z,arXiv,2026-08-27T17:51:50.727438+00:00
1.0,RESEARCH_PAPER,AgentRoom: Concurrent Multi-Agent Coding in a CRDT-Backed Shared Workspace,"Seonglae Cho, Donghyun Lee",http://arxiv.org/abs/2608.23740v1,,,2026-08-24T18:28:33Z,2026-08-24T18:28:33Z,arXiv,2026-08-27T17:51:52.182577+00:00
1.0,RESEARCH_PAPER,Do LLMs Understand Limit Order Book Dynamics?,"Junxiao Chen, Paul Glasserman",http://arxiv.org/abs/2608.23706v1,,,2026-08-24T18:01:27Z,2026-08-24T18:01:27Z,arXiv,2026-08-27T17:51:53.666600+00:00
1.0,RESEARCH_PAPER,The Limits of Automatic Evaluation of Creativity in Large Language Models,"Alessandro Tutone, Giorgio Franceschelli, Mirco Musolesi",http://arxiv.org/abs/2608.23705v1,https://github.com/kishan-vk/Face-Mask-Dectection,33,2026-08-24T18:00:48Z,2026-08-24T18:00:48Z,arXiv,2026-08-27T17:51:55.190707+00:00
1.0,RESEARCH_PAPER,Autonomous Mathematical Discovery in an Open-World Multi-Agent Environment,"Stephen Chung, Wenyu Du, William J. Wesley",http://arxiv.org/abs/2608.23691v1,,,2026-08-24T18:00:03Z,2026-08-24T18:00:03Z,arXiv,2026-08-27T17:51:56.567339+00:00
1.0,RESEARCH_PAPER,Best Practice Critic Optimization,"Penghui Qi, Xiangxin Zhou, Wee Sun Lee",http://arxiv.org/abs/2608.23566v2,https://github.com/aniketh2k4/CodeCritic---Intelligent-Code-Review-System,0,2026-08-24T17:59:39Z,2026-08-25T13:10:31Z,arXiv,2026-08-27T17:51:58.392637+00:00
1.0,RESEARCH_PAPER,ReWorld: An Interactive World Model with Long-Horizon Memory,"Zhifei Chen, Luozhou Wang, Guibao Shen, Dongyu Yan, Shuai Yang, Tianshuo Xu, Yihua Du, Wei Wang, Tianyi Gui, Lianghua Huang, Yingcong Chen",http://arxiv.org/abs/2608.23565v1,,,2026-08-24T17:59:05Z,2026-08-24T17:59:05Z,arXiv,2026-08-27T17:53:06.804540+00:00
1.0,RESEARCH_PAPER,"SWE Refactor Bench: Can Coding Agents Complete a Long-Horizon, Whole-Repository Stack Migration?","Deyao Hong, Yizhe Chi, Wenyi Li, Xiaoqiu Wang, Mingju Gao, Kaisen Yang, Bingxiang He, Youjie Zheng, Calvin Xiao, Qinhuai Na",http://arxiv.org/abs/2608.23564v1,,,2026-08-24T17:59:04Z,2026-08-24T17:59:04Z,arXiv,2026-08-27T17:53:08.433857+00:00
1.0,RESEARCH_PAPER,EG-ARSA: An Expert-Grounded Open Model for Visual Road Safety Auditing in Low-Resource Settings,"Md Thamed Bin Zaman Chowdhury, Moazzem Hossain",http://arxiv.org/abs/2608.23563v1,,,2026-08-24T17:58:41Z,2026-08-24T17:58:41Z,arXiv,2026-08-27T17:53:10.072465+00:00
1.0,RESEARCH_PAPER,Physics-Constrained Deep Learning Model for Contactless Blood Pressure Monitoring from Triaxial Bodyseismography,"Yuanyuan Zhang, Yida Zhang, Jiahui Li, Yuyan Wu, Fei Dou, Xiao Yin, Zhenlin An, Hae Young Noh, Wenzhan Song",http://arxiv.org/abs/2608.23562v1,,,2026-08-24T17:58:35Z,2026-08-24T17:58:35Z,arXiv,2026-08-27T17:53:11.488563+00:00
1.0,RESEARCH_PAPER,Automata from Agent Traces: Failure and Next-Step Prediction,"Seonglae Cho, Franklin Cardenoso Fernandez, Umar Mohammed, Zekun Wu, Kleyton Da Costa, Ilham Wicaksono, Adriano Koshiyama",http://arxiv.org/abs/2608.23670v1,,,2026-08-24T17:58:01Z,2026-08-24T17:58:01Z,arXiv,2026-08-27T17:53:12.939375+00:00
1.0,RESEARCH_PAPER,Prime Agent: A Self-Improving RLM Harness,"Seth Karten, Alex L. Zhang, Kevin Thomas, Sebastian Müller, Elie Bakouch, Daniel Auras, Mika Senghaas, Fares Obeid, Konstantin Dunas, Johannes Hagemann, Sami Jaghouar",http://arxiv.org/abs/2608.23552v1,,,2026-08-24T17:54:19Z,2026-08-24T17:54:19Z,arXiv,2026-08-27T17:53:14.475055+00:00
1.0,RESEARCH_PAPER,ConvergeFlow: Language Flow with Provable Convergence to Token Embeddings,"Na Li, Yuchen Jiao, Changxiao Cai, Gen Li",http://arxiv.org/abs/2608.23551v1,,,2026-08-24T17:54:14Z,2026-08-24T17:54:14Z,arXiv,2026-08-27T17:53:15.908612+00:00
1.0,RESEARCH_PAPER,How AI Assistance Affects Human Skill Development: A Study of Learning with Logic Puzzles,"Shang Wu, Catarina G Belem, Shuyuan Fu, Mark Steyvers, Padhraic Smyth",http://arxiv.org/abs/2608.23543v1,,,2026-08-24T17:46:11Z,2026-08-24T17:46:11Z,arXiv,2026-08-27T17:53:17.342286+00:00
1.0,RESEARCH_PAPER,The Interaction Tax: When Communication Erases Diversity in Multi-Agent Teams,"Summer Eunhyung Ann, Haokun Liu, Chenhao Tan",http://arxiv.org/abs/2608.23541v1,,,2026-08-24T17:45:15Z,2026-08-24T17:45:15Z,arXiv,2026-08-27T17:53:18.844645+00:00
1.0,RESEARCH_PAPER,Adapter-Based Few-Shot Continual Learning for Malicious Packet Recognition,"Kyle Stein, Guillermo Francia, III Eman El-Sheikh, Andrew Arash Mahyari",http://arxiv.org/abs/2608.23536v1,,,2026-08-24T17:41:15Z,2026-08-24T17:41:15Z,arXiv,2026-08-27T17:53:20.211839+00:00
1.0,RESEARCH_PAPER,Correcting a learned physical invariant improves world-model rollouts,Richard Bao,http://arxiv.org/abs/2608.23526v1,https://github.com/Zarand3r/world-model-invariants,0,2026-08-24T17:29:40Z,2026-08-24T17:29:40Z,arXiv,2026-08-27T17:53:21.667913+00:00
1.0,RESEARCH_PAPER,EarthVerse: Benchmarking Scientific Agents Across Dynamic Earth Systems and Natural Hazards,"Zhiqing Cui, Xinxiang Yin, Yihong Tang, Xinglang Zhang, Yuanzhe Hu, Siru Zhong, Weidong Tang, Yuxuan Liang, Weijia Li, Ming Jin, Shirui Pan, Yuhao Kang, Dingyi Zhuang, Jinhua Zhao",http://arxiv.org/abs/2608.23525v1,,,2026-08-24T17:29:16Z,2026-08-24T17:29:16Z,arXiv,2026-08-27T17:54:30.602635+00:00
1.0,RESEARCH_PAPER,The Measurement Revolution? Credible Measurement and Inference in the Age of AI,"Melissa Dell, Ashesh Rambachan",http://arxiv.org/abs/2608.23524v1,,,2026-08-24T17:28:34Z,2026-08-24T17:28:34Z,arXiv,2026-08-27T17:54:32.196521+00:00
1.0,RESEARCH_PAPER,Gated Activation Steering for Reducing Sycophancy & Hallucination in Medical Question Answering,"Himanshu Tripathi, Subash Neupane, Shaswata Mitra, Sudip Mittal, Noorbakhsh Amiri Golilarz, Shahram Rahimi",http://arxiv.org/abs/2608.23666v1,,,2026-08-24T17:22:34Z,2026-08-24T17:22:34Z,arXiv,2026-08-27T17:54:33.630061+00:00
1.0,RESEARCH_PAPER,When Names Cross Scripts: A Source-Grounded Benchmark for Historical Entity Reconciliation in the Mongol World,"Xiang Chen, Zeyu Zhang",http://arxiv.org/abs/2608.23507v1,,,2026-08-24T17:10:36Z,2026-08-24T17:10:36Z,arXiv,2026-08-27T17:54:35.370798+00:00
1.0,RESEARCH_PAPER,Mitigating Reasoning-Induced Misalignment via Safety-Direction Penalty,"Yipeng Zhao, Qishun Yang, Shenzhe Zhu, Shu Yang, Di Wang",http://arxiv.org/abs/2608.23497v1,,,2026-08-24T16:57:28Z,2026-08-24T16:57:28Z,arXiv,2026-08-27T17:54:36.766768+00:00
1.0,RESEARCH_PAPER,SRPO: Self-Reflective Policy Optimization for Long-Horizon Reasoning,"Jialong Liu, Yuling Shi, Ning Yang, Xiaodong Gu, Zuchao Li",http://arxiv.org/abs/2608.23493v1,https://github.com/Galleons2029/SRPO,2,2026-08-24T16:55:09Z,2026-08-24T16:55:09Z,arXiv,2026-08-27T17:54:38.341704+00:00
1.0,RESEARCH_PAPER,"Confidently Wrong, Silently So: Auditing Undetectable Failures of a Deployed On-Device Language Model","Shashwat Pandey, Satwik Pandey, Suresh Raghu",http://arxiv.org/abs/2608.23663v2,,,2026-08-24T16:55:09Z,2026-08-26T17:45:35Z,arXiv,2026-08-27T17:54:39.809288+00:00
1.0,RESEARCH_PAPER,Multi-Modal Semantic Expansion with Constrained LLM Reranking for Conversational Music Recommendation,"Naman Garg, Sarika Jain, George Fazekas",http://arxiv.org/abs/2608.23484v1,,,2026-08-24T16:48:50Z,2026-08-24T16:48:50Z,arXiv,2026-08-27T17:54:41.616737+00:00
